session_id,search_id,search_time,total_result_count,next_search_id,next_search_time,next_total_result_count,next_recovered,transition_type,changed_fields,query_text,destination,checkin_date,checkout_date,sort_option,guest_count,property_type,property_grade,user_rating_min,price,amenity_count,region,next_query_text,next_destination,next_checkin_date,next_checkout_date,next_sort_option,next_guest_count,next_property_type,next_property_grade,next_user_rating_min,next_price,next_amenity_count,next_region
SAGoMPtwtv,QoNkA0Hv40,2026-08-28 18:55:44,0,Q31Aqviple,2026-08-28 18:55:55,0,False,검색어 수정,query_text,오사카,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,300000.0,8,Osaka · 난바,,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,300000.0,8.0,Osaka · 난바
SAGoMPtwtv,Q31Aqviple,2026-08-28 18:55:55,0,QuVxROuQ7j,2026-08-28 18:56:15,0,False,조건 완화,amenity_count,,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,300000.0,8,Osaka · 난바,,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,300000.0,7.0,Osaka · 난바
SAGoMPtwtv,QuVxROuQ7j,2026-08-28 18:56:15,0,QZexs2DQR6,2026-08-28 18:56:23,0,False,조건 완화,user_rating_min,,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,300000.0,7,Osaka · 난바,,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,8.0,300000.0,7.0,Osaka · 난바
SAGoMPtwtv,QZexs2DQR6,2026-08-28 18:56:23,0,Qp4nY8fw73,2026-08-28 18:56:34,1,True,조건 완화,amenity_count,,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,8.0,300000.0,7,Osaka · 난바,,Osaka · 난바,2026-09-17 00:00:00,2026-09-20 00:00:00,rating,2,,,8.0,300000.0,6.0,Osaka · 난바
SDCHJP9GEL,QyOpiHRmKC,2026-08-29 14:58:19,0,QtwAVcibe6,2026-08-29 14:58:24,0,False,동일조건 반복,,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,300000.0,4,Osaka,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,300000.0,4.0,Osaka
SDCHJP9GEL,QtwAVcibe6,2026-08-29 14:58:24,0,QTFeF2EU9i,2026-08-29 14:58:29,0,False,동일조건 반복,,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,300000.0,4,Osaka,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,300000.0,4.0,Osaka
SDCHJP9GEL,QTFeF2EU9i,2026-08-29 14:58:29,0,QQePBK5z8x,2026-08-29 14:58:51,0,False,조건 완화,price,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,300000.0,4,Osaka,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,400000.0,4.0,Osaka
SDCHJP9GEL,QQePBK5z8x,2026-08-29 14:58:51,0,QUtMXdv6ob,2026-08-29 14:59:05,0,False,조건 강화,amenity_count,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,400000.0,4,Osaka,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,400000.0,5.0,Osaka
SDCHJP9GEL,QUtMXdv6ob,2026-08-29 14:59:05,0,Q8F2x5T73e,2026-08-29 14:59:09,200,True,검색어 수정,query_text|user_rating_min|price|amenity_count,오사카,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,8.0,400000.0,5,Osaka,,Osaka,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,0.0,Osaka
SET0xscWXw,QQFpVOZ85A,2026-08-28 19:15:46,0,QzSc7wHrY0,2026-08-28 19:15:53,0,False,동일조건 반복,,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,3,Tokyo · 신주쿠,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,3.0,Tokyo · 신주쿠
SET0xscWXw,QzSc7wHrY0,2026-08-28 19:15:53,0,QZBsNvYNxW,2026-08-28 19:16:03,0,False,동일조건 반복,,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,3,Tokyo · 신주쿠,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,3.0,Tokyo · 신주쿠
SET0xscWXw,QZBsNvYNxW,2026-08-28 19:16:03,0,Q5gRr1F1T9,2026-08-28 19:16:07,0,False,동일조건 반복,,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,3,Tokyo · 신주쿠,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,3.0,Tokyo · 신주쿠
SET0xscWXw,Q5gRr1F1T9,2026-08-28 19:16:07,0,QHaA7LVU77,2026-08-28 19:16:17,6,True,조건 완화,amenity_count,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,3,Tokyo · 신주쿠,,Tokyo · 신주쿠,2026-11-03 00:00:00,2026-11-06 00:00:00,rating,2,,,8.0,200000.0,2.0,Tokyo · 신주쿠
SKBbfdVhKm,Q6XsVH2R7b,2026-08-31 17:00:04,0,QwpBL0B7xv,2026-08-31 17:00:10,3,True,조건 완화,price,도쿄,Tokyo · 시부야,2026-09-10 00:00:00,2026-09-13 00:00:00,rating,1,,,,50000.0,0,Tokyo · 시부야,도쿄,Tokyo · 시부야,2026-09-10 00:00:00,2026-09-13 00:00:00,rating,1,,,,100000.0,0.0,Tokyo · 시부야
SPUx28T3TL,QgJG1BMi66,2026-08-29 15:20:31,0,QJ5UwonmAd,2026-08-29 15:20:40,0,False,동일조건 반복,,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,8.0,100000.0,7,Osaka · 도톤보리,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,8.0,100000.0,7.0,Osaka · 도톤보리
SPUx28T3TL,QJ5UwonmAd,2026-08-29 15:20:40,0,QvaUyoaO1v,2026-08-29 15:21:02,0,False,조건 완화,amenity_count,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,8.0,100000.0,7,Osaka · 도톤보리,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,8.0,100000.0,4.0,Osaka · 도톤보리
SPUx28T3TL,QvaUyoaO1v,2026-08-29 15:21:02,0,QGGpgMQ4v5,2026-08-29 15:21:27,0,False,조건 완화,amenity_count,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,8.0,100000.0,4,Osaka · 도톤보리,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,8.0,100000.0,3.0,Osaka · 도톤보리
SPUx28T3TL,QGGpgMQ4v5,2026-08-29 15:21:27,0,Qa0fMoODEd,2026-08-29 15:21:47,0,False,혼합 변경,user_rating_min|price|amenity_count,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,8.0,100000.0,3,Osaka · 도톤보리,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,9.0,150000.0,2.0,Osaka · 도톤보리
SPUx28T3TL,Qa0fMoODEd,2026-08-29 15:21:47,0,QE7r3ta0u4,2026-08-29 15:22:12,0,False,지역 변경,destination|amenity_count|region,오사카,Osaka · 도톤보리,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,9.0,150000.0,2,Osaka · 도톤보리,오사카,Osaka · 난바,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,9.0,150000.0,4.0,Osaka · 난바
SPUx28T3TL,QE7r3ta0u4,2026-08-29 15:22:12,0,QKllNtGPha,2026-08-29 15:22:28,0,False,동일조건 반복,,오사카,Osaka · 난바,2026-09-18 00:00:00,2026-09-21 00:00:00,rating,1,,,9.0,150000.0,4,Osaka · 난바,오사카,Osaka · 난바,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,1,,,9.0,150000.0,4.0,Osaka · 난바
SPUx28T3TL,QKllNtGPha,2026-08-29 15:22:28,0,QbBJTBUPa4,2026-08-29 15:22:46,0,False,조건 강화,price,오사카,Osaka · 난바,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,1,,,9.0,150000.0,4,Osaka · 난바,오사카,Osaka · 난바,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,1,,,9.0,100000.0,4.0,Osaka · 난바
STEqUIZTbY,QXLsAqGTu8,2026-08-28 20:25:29,0,QU9ouTT4sN,2026-08-28 20:25:36,2,True,조건 완화,amenity_count,,Kyoto · 교토역,2026-09-21 00:00:00,2026-09-25 00:00:00,rating,2,,,,,2,Kyoto · 교토역,,Kyoto · 교토역,2026-09-21 00:00:00,2026-09-25 00:00:00,rating,2,,,,,1.0,Kyoto · 교토역
SULtlDqL8H,QQH9lq7yvj,2026-08-29 14:14:44,0,QhzNheB7lJ,2026-08-29 14:14:59,0,False,동일조건 반복,,도쿄,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,9.0,500000.0,6,Tokyo · 긴자·도쿄역,도쿄,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,9.0,500000.0,6.0,Tokyo · 긴자·도쿄역
SULtlDqL8H,QhzNheB7lJ,2026-08-29 14:14:59,0,QLf7Ck6UwJ,2026-08-29 14:15:04,0,False,동일조건 반복,,도쿄,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,9.0,500000.0,6,Tokyo · 긴자·도쿄역,도쿄,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,9.0,500000.0,6.0,Tokyo · 긴자·도쿄역
SULtlDqL8H,QLf7Ck6UwJ,2026-08-29 14:15:04,0,Q1blO4uG1n,2026-08-29 14:15:16,0,False,조건 완화,user_rating_min,도쿄,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,9.0,500000.0,6,Tokyo · 긴자·도쿄역,도쿄,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,7.0,500000.0,6.0,Tokyo · 긴자·도쿄역
SULtlDqL8H,Q1blO4uG1n,2026-08-29 14:15:16,0,Q3NxstM9ZB,2026-08-29 14:19:25,20,True,지역 변경,query_text|destination|user_rating_min|price|amenity_count|region,도쿄,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,7.0,500000.0,6,Tokyo · 긴자·도쿄역,오사카,Osaka · 혼마치,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,0.0,Osaka · 혼마치
SVxCzLOlfQ,QCpqajkxl2,2026-08-30 15:59:22,0,QIO26lhj6N,2026-08-30 15:59:34,0,False,조건 완화,amenity_count,도쿄,Tokyo · 시부야,2026-09-19 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,200000.0,4,Tokyo · 시부야,도쿄,Tokyo · 시부야,2026-09-19 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,200000.0,3.0,Tokyo · 시부야
SVxCzLOlfQ,QIO26lhj6N,2026-08-30 15:59:34,0,Q3lldU1XCw,2026-08-30 15:59:53,2,True,조건 완화,amenity_count,도쿄,Tokyo · 시부야,2026-09-19 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,200000.0,3,Tokyo · 시부야,도쿄,Tokyo · 시부야,2026-09-19 00:00:00,2026-09-20 00:00:00,rating,2,,,9.0,200000.0,0.0,Tokyo · 시부야
SWhGA47bqi,QrJ738MBMH,2026-08-30 19:35:18,0,QgA14vqfSP,2026-08-30 19:35:28,0,False,동일조건 반복,,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6,Tokyo · 긴자·도쿄역,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6.0,Tokyo · 긴자·도쿄역
SWhGA47bqi,QgA14vqfSP,2026-08-30 19:35:28,0,QQy7zgkxJY,2026-08-30 19:35:49,0,False,동일조건 반복,,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6,Tokyo · 긴자·도쿄역,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6.0,Tokyo · 긴자·도쿄역
SWhGA47bqi,QQy7zgkxJY,2026-08-30 19:35:49,0,QvMl8p2z9A,2026-08-30 19:35:56,0,False,동일조건 반복,,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6,Tokyo · 긴자·도쿄역,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6.0,Tokyo · 긴자·도쿄역
SWhGA47bqi,QvMl8p2z9A,2026-08-30 19:35:56,0,Qkr9D9yZ1F,2026-08-30 19:36:01,0,False,동일조건 반복,,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6,Tokyo · 긴자·도쿄역,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6.0,Tokyo · 긴자·도쿄역
SWhGA47bqi,Qkr9D9yZ1F,2026-08-30 19:36:01,0,QSCxutafBO,2026-08-30 19:36:06,0,False,조건 완화,amenity_count,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,6,Tokyo · 긴자·도쿄역,,Tokyo · 긴자·도쿄역,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,150000.0,4.0,Tokyo · 긴자·도쿄역
Sb8HrR5rXR,QAQw9jvcsH,2026-08-31 19:39:33,0,Qiwm8UtB3w,2026-08-31 19:39:44,0,False,조건 완화,amenity_count,도쿄,Tokyo · 아사쿠사,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,7,Tokyo · 아사쿠사,도쿄,Tokyo · 아사쿠사,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6.0,Tokyo · 아사쿠사
Sb8HrR5rXR,Qiwm8UtB3w,2026-08-31 19:39:44,0,QXGIMCtkhO,2026-08-31 19:39:50,0,False,동일조건 반복,,도쿄,Tokyo · 아사쿠사,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6,Tokyo · 아사쿠사,도쿄,Tokyo · 아사쿠사,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6.0,Tokyo · 아사쿠사
Sb8HrR5rXR,QXGIMCtkhO,2026-08-31 19:39:50,0,QefYYCEICl,2026-08-31 19:39:57,0,False,동일조건 반복,,도쿄,Tokyo · 아사쿠사,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6,Tokyo · 아사쿠사,도쿄,Tokyo · 아사쿠사,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6.0,Tokyo · 아사쿠사
Sb8HrR5rXR,QefYYCEICl,2026-08-31 19:39:57,0,Q3Hfff0KOt,2026-08-31 19:40:12,0,False,동일조건 반복,,도쿄,Tokyo · 아사쿠사,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6,Tokyo · 아사쿠사,도쿄,Tokyo · 아사쿠사,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6.0,Tokyo · 아사쿠사
Sb8HrR5rXR,Q3Hfff0KOt,2026-08-31 19:40:12,0,QYMZRtxiN1,2026-08-31 19:40:31,0,False,혼합 변경,price|amenity_count,도쿄,Tokyo · 아사쿠사,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,6,Tokyo · 아사쿠사,도쿄,Tokyo · 아사쿠사,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,4.0,Tokyo · 아사쿠사
Sb8HrR5rXR,QYMZRtxiN1,2026-08-31 19:40:31,0,QZ0FLsEEjB,2026-08-31 19:40:36,0,False,조건 강화,amenity_count,도쿄,Tokyo · 아사쿠사,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,4,Tokyo · 아사쿠사,도쿄,Tokyo · 아사쿠사,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,5.0,Tokyo · 아사쿠사
Sb8HrR5rXR,QZ0FLsEEjB,2026-08-31 19:40:36,0,QX121uaX47,2026-08-31 19:40:44,0,False,지역 변경,destination|region,도쿄,Tokyo · 아사쿠사,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,5,Tokyo · 아사쿠사,도쿄,Tokyo,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,5.0,Tokyo
Sb8HrR5rXR,QX121uaX47,2026-08-31 19:40:44,0,QN1X76RVBO,2026-08-31 19:40:49,0,False,동일조건 반복,,도쿄,Tokyo,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,5,Tokyo,도쿄,Tokyo,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,5.0,Tokyo
Sb8HrR5rXR,QN1X76RVBO,2026-08-31 19:40:49,0,QDX2vny39Z,2026-08-31 19:40:57,5,True,조건 완화,price,도쿄,Tokyo,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,50000.0,5,Tokyo,도쿄,Tokyo,2026-10-03 00:00:00,2026-09-17 00:00:00,reviews,2,,,,100000.0,5.0,Tokyo
SbCIb6zwy0,QQTUE2ToUl,2026-08-28 20:21:43,0,Q7eMXZBvMB,2026-08-28 20:21:49,0,False,동일조건 반복,,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,100000.0,4,Osaka · 신사이바시,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,100000.0,4.0,Osaka · 신사이바시
SbCIb6zwy0,Q7eMXZBvMB,2026-08-28 20:21:49,0,QZVTvvChUQ,2026-08-28 20:22:02,0,False,동일조건 반복,,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,100000.0,4,Osaka · 신사이바시,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,100000.0,4.0,Osaka · 신사이바시
SbCIb6zwy0,QZVTvvChUQ,2026-08-28 20:22:02,0,QBbv00qVqv,2026-08-28 20:22:16,0,False,조건 완화,price,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,100000.0,4,Osaka · 신사이바시,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,200000.0,4.0,Osaka · 신사이바시
SbCIb6zwy0,QBbv00qVqv,2026-08-28 20:22:16,0,QvbLNeWFHO,2026-08-28 20:22:27,0,False,조건 완화,amenity_count,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,200000.0,4,Osaka · 신사이바시,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,200000.0,3.0,Osaka · 신사이바시
SbCIb6zwy0,QvbLNeWFHO,2026-08-28 20:22:27,0,QszxMx07ps,2026-08-28 20:22:40,0,False,검색어 수정,query_text,신사이바시,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,200000.0,3,Osaka · 신사이바시,,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,200000.0,3.0,Osaka · 신사이바시
SbCIb6zwy0,QszxMx07ps,2026-08-28 20:22:40,0,Qx2ylHJaeU,2026-08-28 20:23:14,0,False,동일조건 반복,,,Osaka · 신사이바시,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,9.0,200000.0,3,Osaka · 신사이바시,,Osaka · 신사이바시,2026-10-27 00:00:00,2026-10-29 00:00:00,reviews,2,,,9.0,200000.0,3.0,Osaka · 신사이바시
SbCIb6zwy0,Qx2ylHJaeU,2026-08-28 20:23:14,0,QM024jAVa9,2026-08-28 20:23:45,0,False,지역 변경,destination|user_rating_min|amenity_count|region,,Osaka · 신사이바시,2026-10-27 00:00:00,2026-10-29 00:00:00,reviews,2,,,9.0,200000.0,3,Osaka · 신사이바시,,Osaka,2026-10-27 00:00:00,2026-10-29 00:00:00,rating,2,,,8.0,200000.0,4.0,Osaka
SbCIb6zwy0,QM024jAVa9,2026-08-28 20:23:45,0,QeqY33BRal,2026-08-28 20:27:46,20,True,지역 변경,destination|user_rating_min|price|amenity_count|region,,Osaka,2026-10-27 00:00:00,2026-10-29 00:00:00,rating,2,,,8.0,200000.0,4,Osaka,,Tokyo · 시부야,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,0.0,Tokyo · 시부야
SbCIb6zwy0,QdJcW3bHTQ,2026-08-28 20:35:35,0,QsfgBXWBsE,2026-08-28 20:35:46,1,True,지역 변경,destination|region,,Sapporo · 삿포로역,2026-11-23 00:00:00,2026-11-26 00:00:00,price,2,,,9.0,200000.0,0,Sapporo · 삿포로역,,Sapporo · 스스키노,2026-11-23 00:00:00,2026-11-26 00:00:00,price,2,,,9.0,200000.0,0.0,Sapporo · 스스키노
ShtAb53pnr,Que6VVbeMu,2026-08-30 00:17:35,0,QfTXekQDfJ,2026-08-30 00:17:43,0,False,동일조건 반복,,,Osaka · 베이 에어리어,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,1,Osaka · 베이 에어리어,,Osaka · 베이 에어리어,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,1.0,Osaka · 베이 에어리어
ShtAb53pnr,QfTXekQDfJ,2026-08-30 00:17:43,0,Qtg4AuTk80,2026-08-30 00:18:15,40,True,지역 변경,query_text|destination|amenity_count|region,,Osaka · 베이 에어리어,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,1,Osaka · 베이 에어리어,오사카 수영장,,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,0.0,
Siqvgo3iyV,QTcSQ3UTG9,2026-08-30 00:49:12,0,QJJ5euyNY6,2026-08-30 00:49:48,0,False,동일조건 반복,,도쿄 아사쿠사,Tokyo · 아사쿠사,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,4,Tokyo · 아사쿠사,도쿄 아사쿠사,Tokyo · 아사쿠사,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,4.0,Tokyo · 아사쿠사
Siqvgo3iyV,QJJ5euyNY6,2026-08-30 00:49:48,0,QlQV4DpnY7,2026-08-30 00:49:54,0,False,조건 완화,amenity_count,도쿄 아사쿠사,Tokyo · 아사쿠사,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,4,Tokyo · 아사쿠사,도쿄 아사쿠사,Tokyo · 아사쿠사,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,3.0,Tokyo · 아사쿠사
Siqvgo3iyV,QlQV4DpnY7,2026-08-30 00:49:54,0,QdQm7TB7Bh,2026-08-30 00:50:03,0,False,동일조건 반복,,도쿄 아사쿠사,Tokyo · 아사쿠사,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,3,Tokyo · 아사쿠사,도쿄 아사쿠사,Tokyo · 아사쿠사,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,3.0,Tokyo · 아사쿠사
Siqvgo3iyV,QdQm7TB7Bh,2026-08-30 00:50:03,0,QzW6pHMQvO,2026-08-30 00:50:23,2,True,지역 변경,query_text|destination|region,도쿄 아사쿠사,Tokyo · 아사쿠사,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,3,Tokyo · 아사쿠사,도쿄 시부야,Tokyo · 시부야,2026-10-24 00:00:00,2026-10-26 00:00:00,rating,2,,,8.0,300000.0,3.0,Tokyo · 시부야
Sjlhv5qbkW,QZAYOIWt5J,2026-08-30 23:57:24,0,QqIN8jULWE,2026-08-30 23:57:24,0,False,동일조건 반복,,뉴욕,,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,0,,뉴욕,,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,0.0,
Sjlhv5qbkW,QqIN8jULWE,2026-08-30 23:57:24,0,QcBd8Dn3Iq,2026-08-30 23:58:22,0,False,조건 강화,user_rating_min|price|amenity_count,뉴욕,,2026-09-15 00:00:00,2026-09-17 00:00:00,rating,2,,,,,0,,뉴욕,,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,250000.0,5.0,
Sjlhv5qbkW,QcBd8Dn3Iq,2026-08-30 23:58:22,0,QHiWt5hbZX,2026-08-30 23:58:26,2,True,검색어 수정,query_text,뉴욕,,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,250000.0,5,,오사카,,2026-09-15 00:00:00,2026-09-17 00:00:00,reviews,2,,,8.0,250000.0,5.0,
SkcgUsGdun,QfwZVSviLs,2026-08-29 09:49:41,0,QSN7J6w0JM,2026-08-29 09:49:58,27,True,조건 완화,amenity_count,교토,Kyoto,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,3,Kyoto,교토,Kyoto,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,2.0,Kyoto
SkcgUsGdun,QLu3t2o66w,2026-08-29 09:52:10,0,Q3coLsdzsA,2026-08-29 09:52:30,0,False,동일조건 반복,,,Osaka · 우메다,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,3,Osaka · 우메다,,Osaka · 우메다,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,3.0,Osaka · 우메다
SkcgUsGdun,Q3coLsdzsA,2026-08-29 09:52:30,0,QDOaJ4gi3E,2026-08-29 09:52:45,0,False,지역 변경,destination|region,,Osaka · 우메다,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,3,Osaka · 우메다,,Osaka · 난바,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,3.0,Osaka · 난바
SkcgUsGdun,QDOaJ4gi3E,2026-08-29 09:52:45,0,QNJsD4kPg0,2026-08-29 09:52:54,0,False,지역 변경,destination|region,,Osaka · 난바,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,3,Osaka · 난바,,Osaka · 혼마치,2026-09-23 00:00:00,2026-09-25 00:00:00,rating,2,,,,,3.0,Osaka · 혼마치
